Unnamed: 0,commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr,churn,buggy,fix,bugdens,strata,project
1116,809d9f3dc5a8aa332e7eacf3d681720042b5e9b7,1394788675,0.0,0.0,149,16,4,4,1,0.543018101417565,false,,,,,14,614449.5,24,,19,,,17,,,15,,,0.0166493236212279,0.7148803329864721,0.7148803329864721,165,FALSE,FALSE,0.0,0,openstack/neutron
1117,80e196069fa94edb8981415f9b8d432bbf92888f,1317397358,0.0,0.0,118,102,11,3,1,0.8366987940781601,false,,,,,2,139101.090909091,2,,7,,,7,,,5,,,0.0952380952380952,0.6190476190476191,0.6190476190476191,220,FALSE,FALSE,0.0,0,openstack/nova
1118,80eb1faf1b9466176a0fbf1f8a8b18cb500c6811,1395958913,0.0,1.0,37,6,2,2,1,0.9902246902198679,false,,,,,30,260318.0,51,,107,,,107,,,100,,,0.0968360498561841,0.788111217641419,0.7996164908916591,43,FALSE,TRUE,0.0,0,openstack/neutron
1119,8117306c65f07464c586f9518d83214715611623,1352312590,0.0,0.0,0,0,1,1,1,0.0,false,,,,,58,450432.0,137,,810,,,798,,,772,,,0.266735679779158,0.33850931677018603,0.47688060731539006,0,FALSE,FALSE,0.0,0,openstack/nova
1120,815dd8c4ea026b4064a853c7ad5bab47afec06b6,1394220645,0.0,1.0,44,4,2,2,1,0.7382848661434509,false,,,,,1,1259.0,10,,42,,,42,,,34,,,0.0376344086021505,0.36129032258064503,0.364516129032258,48,FALSE,TRUE,0.0,0,openstack/neutron
1121,816c73e0151f5d75e591e8bf490974855037ea58,1378564155,0.0,0.0,0,0,2,2,1,0.0,false,,,,,14,501516.0,22,,58,,,58,,,2,,,0.0063965884861407205,0.5714285714285711,0.5714285714285711,0,FALSE,FALSE,0.0,0,openstack/swift
1122,8196ed944766468616249936495cb8565ee71aee,1397686131,0.0,0.0,57,22,10,5,1,0.7572491646669759,false,,,,,139,1056871.3,415,,34,,,30,,,34,,,0.0044762757385855,0.13364880419491001,0.13633456963806098,79,FALSE,FALSE,0.0,0,openstack/nova
1123,81c8c3ab19d838e14c528753854340a8a4b4f66a,1321316388,0.0,0.0,8,6,2,2,1,0.591672778582327,false,,,,,1,3498.0,2,,195,,,194,,,126,,,0.557017543859649,0.21929824561403502,0.6754385964912281,14,FALSE,FALSE,0.0,0,openstack/nova
1124,820399eb4dbb3b6ceebd5c50de10028ec7bf199f,1395867398,0.0,0.0,109,21,2,2,1,0.881290899230693,false,,,,,23,1264825.0,29,,6,,,6,,,6,,,0.00675024108003857,0.468659594985535,0.471552555448409,130,FALSE,FALSE,0.0,0,openstack/neutron
1125,820b470e938dd4b490cbda9c9bc1b2d22785629d,1334936692,0.0,0.0,0,4,1,1,1,0.0,false,,,,,25,62539.0,76,,460,,,460,,,440,,,0.32331378299120195,0.200146627565982,0.45307917888563,4,FALSE,FALSE,0.0,0,openstack/nova
1126,822208fd34214280e052903a23116847e29dec83,1341897571,0.0,0.0,0,2179,14,6,1,0.6721468669108829,false,,,,,36,1218598.14285714,112,,744,,,743,,,455,,,0.24782608695652203,0.619021739130435,0.619021739130435,2179,FALSE,FALSE,0.0,0,openstack/nova
1127,822f3069cd485215e863bc142b0e05d7bd1d52e6,1400055013,0.0,1.0,9,9,3,2,1,0.965633607142825,false,,,,,179,561247.333333333,772,,16,,,16,,,10,,,0.00137913741223671,0.21013039117352103,0.21013039117352103,18,FALSE,TRUE,0.0,0,openstack/nova
1129,8241aef9291ba554f891da2d994c4b0795ef8002,1398153224,0.0,0.0,1,0,1,1,1,0.0,false,,,,,30,2315899.0,52,,16,,,16,,,10,,,0.0090684253915911,0.00494641384995878,0.0131904369332234,1,FALSE,FALSE,0.0,0,openstack/glance
1130,8259245c4ae11dc13aaf6d82a7b6dd5ed48763a6,1362491796,0.0,0.0,0,2,1,1,1,0.0,false,,,,,4,332927.0,5,,0,,,0,,,0,,,0.00139470013947001,0.41004184100418395,0.41004184100418395,2,FALSE,FALSE,0.0,0,openstack/glance
1131,825ae4430f82b01cff8664a524db18766b6cdbc1,1378892882,0.0,0.0,0,23,2,2,1,0.932111567616675,false,,,,,71,58534.0,163,,6,,,6,,,6,,,0.00116666666666667,0.22883333333333303,0.229166666666667,23,FALSE,FALSE,0.0,0,openstack/nova
1132,82804eb46542b2fdaef8b6db8696b50dbf5b7210,1321298098,0.0,0.0,83,44,6,4,1,0.8858124748083951,false,,,,,23,786475.0,31,,30,,,30,,,17,,,0.08144796380090501,0.253393665158371,0.307692307692308,127,FALSE,FALSE,0.0,0,openstack/nova
1133,82991afa9d1f5ecfda9e9ca44eb2cabbfad971d2,1384162851,0.0,0.0,0,21,1,1,1,0.0,false,,,,,42,461084.0,88,,1796,,,1526,,,1699,,,0.259264907732195,0.192466066798841,0.397437852676529,21,FALSE,FALSE,0.0,0,openstack/nova
1134,82ab1f56a28dea1cfe189cd5e5e2c9971615dca9,1393023645,0.0,0.0,0,1,1,1,1,0.0,false,,,,,11,1372743.0,15,,2,,,0,,,2,,,0.00040480367021994304,0.411685332613682,0.4119552017271621,1,FALSE,FALSE,0.0,0,openstack/nova
1135,82ab838ffa950f3a92e98466834ab925e68848e5,1377552202,0.0,0.0,0,3,1,1,1,0.0,false,,,,,21,704738.0,55,,110,,,104,,,43,,,0.0788530465949821,0.512544802867383,0.526881720430108,3,FALSE,FALSE,0.0,0,openstack/swift
1136,82bef282c93a574ee5cfb2b34e0d8c077c2a7efe,1317222087,0.0,0.0,8,8,1,1,1,0.0,false,,,,,6,127199.0,6,,5,,,5,,,3,,,0.0869565217391304,0.608695652173913,0.6304347826086961,16,FALSE,FALSE,0.0,0,openstack/nova
1137,831b6b5d38c267e70c9a1dcd59234f154f832066,1395863785,0.0,0.0,3,2,1,1,1,0.0,false,,,,,182,164364.0,928,,120,,,120,,,120,,,0.0157347204161248,0.34668400520155995,0.347204161248374,5,FALSE,FALSE,0.0,0,openstack/nova
1138,831f22f786c066bd7ef7a03a7255eb61f9b84b05,1393655980,0.0,0.0,3,3,2,2,1,0.91829583405449,false,,,,,13,2753361.0,23,,46,,,25,,,40,,,0.00548274939823482,0.37523401979138793,0.37857715966836,6,FALSE,FALSE,0.0,0,openstack/nova
1139,8326dc9f2a34581b1e5ab0d27b32d3073827296f,1397509477,0.0,0.0,175,24,6,5,2,0.708715170959501,false,,,,,29,527843.0,59,,4,,,4,,,4,,,0.00511247443762781,0.170756646216769,0.170756646216769,199,FALSE,FALSE,0.0,0,openstack/swift
1140,832a737266f799845c9fa7bdb18721bb5ecd0426,1366214091,0.0,0.0,0,0,1,1,1,0.0,false,,,,,20,2410906.0,36,,0,,,0,,,0,,,0.00022899015342340298,0.2544080604534,0.2544080604534,0,FALSE,FALSE,0.0,0,openstack/nova
1141,83523e0af3d9733c3c3967aadeceeac4d986e32c,1399747139,0.0,0.0,224,37,2,2,1,0.8702505896073159,false,,,,,27,884918.0,52,,431,,,403,,,423,,,0.05323289391086,0.14940364092906502,0.190834902699309,261,FALSE,FALSE,0.0,0,openstack/nova
1142,836084e43cb27f405d6927b29799213ada43bba4,1397243383,0.0,0.0,33,6,2,2,1,0.552495114325111,false,,,,,96,397489.0,306,,2228,,,1717,,,2128,,,0.273404391935277,0.258507769359188,0.45203544368819804,39,FALSE,FALSE,0.0,0,openstack/nova
1143,838654472bc5fb0c752dad37d45ad9f4eb3a752d,1376339761,0.0,0.0,0,0,1,1,1,0.0,false,,,,,7,4667179.0,7,,690,,,622,,,633,,,0.112811387900356,0.24733096085409303,0.33416370106761606,0,FALSE,FALSE,0.0,0,openstack/nova
1144,83a11d406eb421285a7fffd3ce853394211ac397,1396423057,0.0,1.0,40,34,3,2,1,0.6807213388403879,false,,,,,12,39597.0,13,,217,,,201,,,174,,,0.162790697674419,0.282790697674419,0.35069767441860494,74,FALSE,TRUE,0.0,0,openstack/neutron
1145,83a40dfc715d6f46cf15ecce310d00b8930c65eb,1351018414,0.0,0.0,0,6,1,1,1,0.0,false,,,,,2,1967547.0,2,,1285,,,1275,,,1199,,,0.438917337234821,0.401243599122165,0.6986100950987559,6,FALSE,FALSE,0.0,0,openstack/nova
1146,84368554d8a13a421297298de40693956af25fcd,1394217684,0.0,1.0,17,2,2,2,1,0.742487569542124,false,,,,,1,877.0,7,,39,,,39,,,31,,,0.0345199568500539,0.7206040992448759,0.7238403451995692,19,FALSE,TRUE,0.0,0,openstack/neutron
1147,847fb38c5b0411f9f5b9629967d0072d976b2429,1346891318,0.0,0.0,0,0,2,1,1,0.0,false,,,,,6,95381.0,8,,163,,,163,,,145,,,0.0601070399341293,0.503911074516262,0.537258130918073,0,FALSE,FALSE,0.0,0,openstack/nova
1148,8496dad34797104482a5a76d809b72569adcd794,1391490335,0.0,1.0,0,3,1,1,1,0.0,false,,,,,31,481245.0,102,,169,,,169,,,158,,,0.13935144609991199,0.13409290096406698,0.249780893952673,3,FALSE,TRUE,0.0,0,openstack/glance
1149,8498872312f96496c0754bfe5060d288fd15721f,1320792373,0.0,0.0,0,1,1,1,1,0.0,false,,,,,2,1136918.0,2,,23,,,23,,,21,,,0.12087912087912099,0.7417582417582421,0.7692307692307689,1,FALSE,FALSE,0.0,0,openstack/nova
1150,84a1e17f2039e6e5ef732c8931fe47f44f770738,1397720390,0.0,0.0,60,7,2,2,2,0.8395304981054319,false,,,,,38,26573.0,164,,12,,,11,,,12,,,0.0132382892057026,0.00509164969450102,0.0173116089613035,67,FALSE,FALSE,0.0,0,openstack/swift
1151,84ac4d84ab518a6a03b169b54326b6fec234cc87,1321469342,0.0,0.0,586,455,16,10,1,0.844558968090518,false,,,,,28,108142.375,104,,48,,,48,,,30,,,0.132478632478632,0.3974358974358971,0.44871794871794896,1041,FALSE,FALSE,0.0,0,openstack/nova
1152,84bf7e057a98255dd4e3f67d8a76bcfbf5b2c6a3,1373903891,0.0,0.0,0,2,1,1,1,0.0,false,,,,,3,1033521.0,3,,24,,,22,,,24,,,0.0288350634371396,0.444059976931949,0.450980392156863,2,FALSE,FALSE,0.0,0,openstack/glance
1153,84dcf114056f570632cefb17eda5949243418ef0,1347010231,0.0,0.0,0,1,1,1,1,0.0,false,,,,,7,189490.0,15,,1,,,1,,,1,,,0.00675675675675676,0.834459459459459,0.834459459459459,1,FALSE,FALSE,0.0,0,openstack/neutron
1154,84e069b8d637c08f0434038ff2a2b272254e4a0e,1344269363,0.0,0.0,0,22,4,3,1,0.984922629019399,false,,,,,51,1512.0,105,,298,,,297,,,221,,,0.10277777777777802,0.422222222222222,0.498148148148148,22,FALSE,FALSE,0.0,0,openstack/nova
1155,84e353c48edd6860cc13a45d0663165ba271e1e0,1395811690,0.0,0.0,16,6,1,1,1,0.0,false,,,,,35,81631.0,141,,417,,,416,,,398,,,0.0519125683060109,0.5362997658079629,0.549310434556336,22,FALSE,FALSE,0.0,0,openstack/nova
1156,851f082ce8841073155885ab5c8cca27563cce0e,1321472502,0.0,0.0,77,49,11,8,1,0.7437794880737328,false,,,,,24,46388.7272727273,35,,7,,,7,,,7,,,0.0340425531914894,0.123404255319149,0.14468085106383,126,FALSE,FALSE,0.0,0,openstack/nova
1157,8538dd42d0c20e400e040a1a3349b07c6978c428,1394925609,0.0,0.0,1,1,1,1,1,0.0,false,,,,,6,1023582.0,14,,2,,,2,,,2,,,0.000394011032308905,0.39926451273969005,0.39939584975046,2,FALSE,FALSE,0.0,0,openstack/nova
1158,853c3ec5952607417fe53acd94004b68643c45a4,1312524960,0.0,0.0,8,2,1,1,1,0.0,false,,,,,1,12636082.0,2,,1,,,1,,,0,,,0.33333333333333304,0.33333333333333304,0.33333333333333304,10,FALSE,FALSE,0.0,0,openstack/glance
1159,854d66ec65caeda872163e17ececc3dc8fa0f710,1320890795,0.0,0.0,35,0,1,1,1,0.0,false,,,,,5,3742851.0,8,,168,,,167,,,56,,,0.6785714285714289,0.440476190476191,0.8214285714285708,35,FALSE,FALSE,0.0,0,openstack/glance
1160,856c15539a958dabe3b8a1f22d305048ca39de9a,1397513962,0.0,0.0,4,2,1,1,1,0.0,false,,,,,3,316534.0,3,,5,,,5,,,5,,,0.008462623413258109,0.596614950634697,0.599435825105783,6,FALSE,FALSE,0.0,0,openstack/swift
1161,85cb33ffe6991398e763621a05fb290d9fa50581,1379046750,0.0,0.0,0,26,2,2,1,0.890491640219491,false,,,,,59,553469.0,161,,103,,,94,,,99,,,0.01657824933687,0.349801061007958,0.357758620689655,26,FALSE,FALSE,0.0,0,openstack/nova
1162,861e93a671f4ca4a7d8b08b05055bab9b9e141f8,1398982405,0.0,0.0,4,4,2,2,1,0.811278124459133,false,,,,,26,846991.0,64,,485,,,479,,,465,,,0.290704928259513,0.575795383655646,0.688708671241422,8,FALSE,FALSE,0.0,0,openstack/cinder
1163,8623242b319b23950ab2446deb5d5baef5da03da,1362020385,0.0,0.0,0,0,1,1,1,0.0,false,,,,,47,21637.0,117,,441,,,421,,,393,,,0.0980099502487562,0.19353233830845798,0.278358208955224,0,FALSE,FALSE,0.0,0,openstack/nova
1164,8680fd9aea983c0b10c36dc970d6ba60c6dcf842,1343521946,0.0,0.0,0,0,3,2,1,0.0,false,,,,,18,1010437.66666667,37,,144,,,144,,,123,,,0.0605764533463605,0.432340009770396,0.452369320957499,0,FALSE,FALSE,0.0,0,openstack/nova
1165,869b435dca27e06f4160b781d86bba708475866a,1397323961,0.0,0.0,35,31,2,2,1,0.650022421648354,false,,,,,52,872200.0,106,,1207,,,1001,,,1188,,,0.152377290785595,0.555940023068051,0.555940023068051,66,FALSE,FALSE,0.0,0,openstack/nova
1166,86b10119ca3649411c50ac3700a934efe40a09e5,1319483886,0.0,0.0,16,2,2,2,1,0.9910760598382221,false,,,,,11,152325.5,17,,8,,,7,,,7,,,0.0707964601769911,0.725663716814159,0.725663716814159,18,FALSE,FALSE,0.0,0,openstack/nova
1167,86d1007c2078a0ad80e49088b37660466b1a5cb3,1396882180,0.0,1.0,23,1,4,4,1,0.8954260414863778,false,,,,,35,2373086.0,47,,52,,,50,,,44,,,0.00580720092915215,0.151503419796103,0.152535811072396,24,FALSE,TRUE,0.0,0,openstack/nova
1168,86ea75bb827eb5ee414a707478fc9adb75454148,1399962712,0.0,0.0,2,3,1,1,1,0.0,false,,,,,3,3735811.0,5,,0,,,0,,,0,,,0.000813008130081301,0.298373983739837,0.298373983739837,5,FALSE,FALSE,0.0,0,openstack/neutron
1169,8700a97b701136e13c7ef959f13c89a3b7462fdb,1317564833,0.0,0.0,3,3,1,1,1,0.0,false,,,,,4,170604.0,5,,35,,,35,,,12,,,0.203125,0.34375,0.34375,6,FALSE,FALSE,0.0,0,openstack/nova
1170,871141d4d3cc0ac739de72ca010aef3e5c13fe1f,1313063078,0.0,0.0,207,37,4,2,1,0.867838739409861,false,,,,,0,0.0,0,,0,,,0,,,0,,,0.33333333333333304,0.666666666666667,0.666666666666667,244,FALSE,FALSE,0.0,0,openstack/nova
1171,8713c4972dff08405930d675d822a018a5898790,1337984455,0.0,0.0,0,4,1,1,1,0.0,false,,,,,9,264635.0,16,,0,,,0,,,0,,,0.0121951219512195,0.719512195121951,0.719512195121951,4,FALSE,FALSE,0.0,0,openstack/neutron
1172,872420efdb8e6e945cd2fe06994136b8c2ee153a,1319665344,0.0,0.0,1630,32,14,11,3,0.6926657250211852,false,,,,,7,96714.9285714286,7,,7,,,7,,,7,,,0.5714285714285711,0.28571428571428603,0.5714285714285711,1662,FALSE,FALSE,0.0,0,openstack/swift
1173,872b7ca0fc5ce4911fdaadee464d46be5a38058d,1397735345,0.0,0.0,2,0,1,1,1,0.0,false,,,,,16,646737.0,36,,109,,,108,,,38,,,0.0246835443037975,0.159493670886076,0.18101265822784804,2,FALSE,FALSE,0.0,0,openstack/cinder
1174,878a82bf547464f934b1b49896886e3abd8f6387,1394613884,0.0,1.0,1,1,1,1,1,0.0,false,,,,,50,43550.0,117,,1825,,,1523,,,931,,,0.122987595671681,0.30707310636051693,0.368962787015043,2,FALSE,TRUE,0.0,0,openstack/nova
1175,87b416a69bedab26fe81a7d94efac9fa03dd2c0f,1353971609,0.0,0.0,0,0,1,1,1,0.0,false,,,,,3,515198.0,4,,584,,,584,,,523,,,0.170351105331599,0.483420026007802,0.576723016905072,0,FALSE,FALSE,0.0,0,openstack/nova
1176,87d0f819d32175fdfeedc9e35db1481ed93bf65b,1367768438,0.0,0.0,0,1,1,1,1,0.0,false,,,,,6,252068.0,11,,829,,,811,,,745,,,0.7910922587486741,0.8483563096500529,0.9215270413573701,1,FALSE,FALSE,0.0,0,openstack/neutron
1177,87dbc61c3460c981515e4ae1ca18ab54e069d790,1321483960,0.0,0.0,5,2,2,1,1,0.9852281360342521,false,,,,,2,575727.0,4,,5,,,5,,,0,,,0.0833333333333333,0.916666666666667,0.916666666666667,7,FALSE,FALSE,0.0,0,openstack/neutron
1178,87eedc5aee50b3c5fcda7541457f7f12f2b3d70d,1382873753,0.0,0.0,0,4,1,1,1,0.0,false,,,,,22,279641.0,60,,95,,,95,,,93,,,0.0145804250038778,0.34977508918877004,0.353963083604777,4,FALSE,FALSE,0.0,0,openstack/nova
1179,87fda169bfce9cca6399c632bc98411648882afe,1396464284,0.0,0.0,8,5,1,1,1,0.0,false,,,,,1,7168590.0,1,,9,,,9,,,4,,,0.000646579593948015,0.39906892538471506,0.39906892538471506,13,FALSE,FALSE,0.0,0,openstack/nova
1180,8805302edb452d0d57f49634bcb2a716e42590cd,1315419125,0.0,0.0,366,16,9,6,1,0.753347053251995,false,,,,,7,727059.444444444,17,,20,,,19,,,17,,,0.545454545454545,0.545454545454545,0.545454545454545,382,FALSE,FALSE,0.0,0,openstack/glance
1181,88196c3a4fa9cbf549594fe4d6128fcfab76ff66,1322490781,0.0,0.0,39,39,4,3,1,0.840042592049298,false,,,,,26,390612.0,83,,30,,,29,,,27,,,0.102564102564103,0.6373626373626371,0.6593406593406589,78,FALSE,FALSE,0.0,0,openstack/nova
1182,881a6850e4b4767cb1ed3dede740b178c37733e1,1299733974,0.0,0.0,55,37,21,9,4,0.669653996606705,false,,,,,1,368052.1875,1,,3,,,3,,,1,,,1.0,0.5,1.0,92,FALSE,FALSE,0.0,0,openstack/neutron
1183,8831f3d0e2e2a81a6b406cc9c8bf89bc15989065,1396445483,0.0,1.0,57,29,5,4,1,0.8525192853495441,false,,,,,212,2454918.6,1191,,14,,,12,,,6,,,0.0009056799068443519,0.12381938155000599,0.124207530081511,86,FALSE,TRUE,0.0,0,openstack/nova
1184,883f0f7a3bb7320a70716530e200ac22d31ba9a5,1398136172,0.0,0.0,4,0,2,2,1,0.811278124459133,false,,,,,26,1998949.0,38,,0,,,0,,,0,,,0.0006293266205160481,0.323473882945249,0.323473882945249,4,FALSE,FALSE,0.0,0,openstack/cinder
1185,884b08e1b20a2f80fb6eba6f0c7405979b914817,1394940733,0.0,1.0,11,4,1,1,1,0.0,false,,,,,5,1685442.0,5,,0,,,0,,,0,,,0.00102669404517454,0.7956878850102671,0.7956878850102671,15,FALSE,TRUE,0.0,0,openstack/neutron
1186,885efbcaad0ed6ae5ab362ea13eb7dee3abff2ae,1396876359,0.0,0.0,2,0,1,1,1,0.0,false,,,,,4,5449999.0,9,,554,,,523,,,548,,,0.0708569953536397,0.385131646876613,0.40474961280330396,2,FALSE,FALSE,0.0,0,openstack/nova
1187,88613528dfd1678c5a4520e6f4c50cbc72853d45,1399832581,0.0,0.0,68,12,2,2,1,0.99819587904281,false,,,,,13,1562258.5,18,,2,,,2,,,2,,,0.0024469820554649303,0.0464926590538336,0.0473083197389886,80,FALSE,FALSE,0.0,0,openstack/neutron
1188,886ba0856b1dc2baede5e1ee65cf7488320bfe71,1380849224,0.0,0.0,0,135,2,2,1,0.691289869405789,false,,,,,42,292894.0,87,,108,,,98,,,104,,,0.0169218372280419,0.21950040290088602,0.22997582594681698,135,FALSE,FALSE,0.0,0,openstack/nova
1189,88780460895ccf77747c2db4450919e9daa17020,1321314017,0.0,0.0,357,123,12,7,1,0.761536907976037,false,,,,,9,205402.25,30,,85,,,85,,,75,,,0.826086956521739,0.445652173913043,0.9021739130434779,480,FALSE,FALSE,0.0,0,openstack/glance
1190,88acbe869a22075306999b095ba87a4069a3beac,1322480038,0.0,0.0,19,16,5,3,2,0.8221587328938019,false,,,,,13,301546.8,24,,0,,,0,,,0,,,0.0036764705882352897,0.125,0.125,35,FALSE,FALSE,0.0,0,openstack/nova
1191,88caf11f2ed433d2e37ce24fa137f0b76c77cb90,1398288164,0.0,0.0,75,0,2,2,1,0.9937071066045079,false,,,,,0,0.0,0,,2241,,,1718,,,2141,,,0.272692552514322,0.26492679821769605,0.456779121578612,75,FALSE,FALSE,0.0,0,openstack/nova
1192,88e3194b2f627b09cc1d2d250b12a088301e84cd,1345855330,0.0,0.0,0,11,1,1,1,0.0,false,,,,,13,806860.0,13,,112,,,112,,,107,,,0.0461538461538462,0.460683760683761,0.47564102564102595,11,FALSE,FALSE,0.0,0,openstack/nova
1193,88f5d2db759da394873c95b5764a0e26e00cbfa8,1326831063,0.0,0.0,0,1,1,1,1,0.0,false,,,,,15,18185.0,25,,3,,,3,,,0,,,0.0384615384615385,0.42307692307692296,0.42307692307692296,1,FALSE,FALSE,0.0,0,openstack/neutron
1194,88f9bbb6e643472f9218ea88e19afc57ffab025b,1398781426,0.0,0.0,7,3,1,1,1,0.0,false,,,,,2,10388131.0,2,,29,,,29,,,23,,,0.0201342281879195,0.428691275167785,0.43456375838926203,10,FALSE,FALSE,0.0,0,openstack/neutron
1195,8977826c949fb6d3e1de6aa4965122d01436ae5c,1320780764,0.0,0.0,47,16,7,7,1,0.936343406501738,false,,,,,20,76348.0,48,,153,,,152,,,92,,,0.516666666666667,0.40555555555555606,0.672222222222222,63,FALSE,FALSE,0.0,0,openstack/nova
1196,89942ed31568199f08ffa60982001f814eaa5b5e,1345931973,0.0,0.0,0,6,2,2,1,1.0,false,,,,,5,923516.5,9,,165,,,164,,,127,,,0.49805447470817105,0.622568093385214,0.856031128404669,6,FALSE,FALSE,0.0,0,openstack/neutron
1197,89ac0cb3e65f25374ca3af0f674e85cb2fbf9e1e,1379041059,0.0,0.0,0,29,1,1,1,0.0,false,,,,,42,640646.0,65,,7,,,7,,,4,,,0.00504540867810293,0.8486377396569119,0.8496468213925329,29,FALSE,FALSE,0.0,0,openstack/cinder
1198,89d522e84ec07399c12df0e505b52f47898d6806,1394795376,0.0,0.0,44,0,2,1,1,1.0,false,,,,,0,0.0,0,,36,,,36,,,18,,,0.0197505197505198,0.794178794178794,0.7972972972972969,44,FALSE,FALSE,0.0,0,openstack/neutron
1199,89e9231b98b3670ff3d1e3023cab6df5005eac46,1322522733,0.0,0.0,5,0,1,1,1,0.0,false,,,,,10,633451.0,10,,0,,,0,,,0,,,0.0909090909090909,0.18181818181818202,0.18181818181818202,5,FALSE,FALSE,0.0,0,openstack/nova
1200,8a0370e4cf4b2004df63588c7a2daf5e676df43e,1321601280,0.0,0.0,2,4,1,1,1,0.0,false,,,,,1,728785.0,1,,8,,,8,,,8,,,0.037037037037037,0.7366255144032919,0.7407407407407409,6,FALSE,FALSE,0.0,0,openstack/nova
1201,8a090916d11aff076fb919aa3782846579e53a8c,1396441922,0.0,0.0,9,8,1,1,1,0.0,false,,,,,17,11290084.0,30,,282,,,273,,,200,,,0.253787878787879,0.22601010101010102,0.434343434343434,17,FALSE,FALSE,0.0,0,openstack/swift
1203,8a2940052134db8ef0700597e121c3c9c43d9bd5,1335814754,0.0,0.0,0,6,4,3,1,0.959147917027245,false,,,,,61,1202489.5,166,,484,,,484,,,460,,,0.327182398864443,0.213626685592619,0.4669978708303761,6,FALSE,FALSE,0.0,0,openstack/nova
1204,8a33e24311ee8844d2250b78d3c6caf15a3a4d75,1312651707,0.0,0.0,21,10,3,2,3,0.7225547072569759,false,,,,,4,178107.0,5,,1,,,1,,,1,,,0.222222222222222,0.666666666666667,0.666666666666667,31,FALSE,FALSE,0.0,0,openstack/glance
1205,8a430da045d86ccb8daee6e082c12890ce5c5276,1396037185,0.0,0.0,24,1,2,2,1,0.402179190202273,false,,,,,162,280677.0,505,,2,,,2,,,2,,,0.000389408099688474,0.34358774662513003,0.34358774662513003,25,FALSE,FALSE,0.0,0,openstack/nova
1206,8a86025a48570c6bfae9b221f1688f996019a67f,1377529600,0.0,0.0,0,2,1,1,1,0.0,false,,,,,7,6364457.0,9,,1091,,,1016,,,312,,,0.0537431318681319,0.34752747252747307,0.37603021978021994,2,FALSE,FALSE,0.0,0,openstack/nova
1207,8ab4e6a8a118d8297ae0a47c17ad6fdae4a877c1,1397242662,0.0,0.0,64,34,3,2,1,0.9056456595020959,false,,,,,60,252825.0,165,,62,,,62,,,62,,,0.00809144618546108,0.171975340354482,0.17428718212175698,98,FALSE,FALSE,0.0,0,openstack/nova
1208,8ab6fd6d7e521a3692f57542e5c5c5d513d57ccc,1396390619,0.0,1.0,7,8,2,2,1,0.970950594454669,false,,,,,31,882.0,54,,109,,,109,,,102,,,0.0963517305893358,0.820392890551918,0.8381665107577181,15,FALSE,TRUE,0.0,0,openstack/neutron
1209,8b4520a483fd191606277653f94f4cb1c2c667f5,1372227537,0.0,0.0,0,28,2,2,2,0.371232326640876,false,,,,,17,439806.0,29,,233,,,222,,,228,,,0.431261770244821,0.581920903954802,0.828625235404896,28,FALSE,FALSE,0.0,0,openstack/swift
1210,8ba14de31f39bcb2b06fa1d6299bf0192002abe8,1342643777,0.0,0.0,0,0,1,1,1,0.0,false,,,,,2,11489449.0,2,,107,,,107,,,98,,,0.0519685039370079,0.49133858267716496,0.518110236220472,0,FALSE,FALSE,0.0,0,openstack/nova
1212,8bb034cedce78203b60342a825fb5935554ead2f,1378521737,0.0,0.0,0,45,1,1,1,0.0,false,,,,,13,336896.0,17,,266,,,237,,,33,,,0.0349794238683128,0.40329218106995895,0.41769547325102896,45,FALSE,FALSE,0.0,0,openstack/cinder
1213,8bc2b8006f89bacf99a250c9d450f14f1ae906ce,1397248329,0.0,0.0,9,7,2,2,1,0.954434002924965,false,,,,,185,478685.0,955,,1199,,,994,,,1180,,,0.15156570841889097,0.47369096509240205,0.526052361396304,16,FALSE,FALSE,0.0,0,openstack/nova
1214,8be1c68f809b55088c1ad00ef86cb13b0103aab0,1316553192,0.0,0.0,364,311,15,8,1,0.6120170295334499,false,,,,,3,85252.0666666667,3,,6,,,6,,,2,,,0.23076923076923103,0.615384615384615,0.6923076923076921,675,FALSE,FALSE,0.0,0,openstack/nova
1215,8c30edff982042d2533a810709308b586267c0e9,1346423139,0.0,0.0,0,1,1,1,1,0.0,false,,,,,12,64232.0,15,,10,,,10,,,1,,,0.0185185185185185,0.8148148148148149,0.8148148148148149,1,FALSE,FALSE,0.0,0,openstack/cinder
1216,8c663cfca4bbd9090869fddba63084dc64710559,1398329013,0.0,0.0,35,33,8,4,1,0.8391143001691899,false,,,,,153,449525.125,499,,1952,,,1620,,,1034,,,0.131696144547652,0.317215930779997,0.377147219748059,68,FALSE,FALSE,0.0,0,openstack/nova
1217,8c73357def341e8941dd6f7793fd91c476d4ca94,1382135818,0.0,0.0,0,9,5,5,1,0.982388781795621,false,,,,,9,425999.4,9,,511,,,481,,,98,,,0.212903225806452,0.8107526881720429,0.8731182795698929,9,FALSE,FALSE,0.0,0,openstack/neutron
1218,8ccaf4905367c87d506549837b4bb658af83b135,1398455218,0.0,0.0,3,0,1,1,1,0.0,false,,,,,18,1669762.0,21,,248,,,244,,,212,,,0.17989864864864896,0.45777027027027,0.504222972972973,3,FALSE,FALSE,0.0,0,openstack/neutron
