commit_id,project,buggy,fix
713981a320bfb2006b50ca1c3e3a48c78662e5bd,apache/camel,True,False
71399ffe4c52e2539a5794a17852c8c5b3d5fe72,apache/kafka,True,False
713bba5af085273650b8202b4a7c225b5a094b5f,apache/cassandra,True,False
7142228dd293d4612473a7cfb02a88fac82b166b,apache/hbase,True,False
7143f6e9718bae9cffa0a73df03ba8c9860ee129,apache/spark,False,True
7145e46b7afd6d76df1ef001557c7b60bfc6055b,apache/hbase,True,False
7149ab15787a5f26954ece2283944ab78e8694ec,apache/hive,True,False
714ae6e62f376eec719007f8338609748986264c,apache/hadoop-mapreduce,True,False
714c423360c36da2a2b365efaf9c5c4f623ed133,apache/cassandra,True,False
714eab0c4079276eefcdd5a1d8d9ca7b225c9f80,apache/cassandra,False,True
714edd65acb8d78640ea062e84ffe83c1e363738,apache/hadoop-hdfs,True,False
7150847752bd13e4b546efa0b748c90d10dde3de,apache/camel,True,False
7151e1e4c8f4f764c54047ef82b988f887a0b9c7,apache/spark,True,False
715b9c649982bff91d1f9eae656ba3b82178e1a3,apache/hadoop-hdfs,True,False
715c1513c322ea627163027c65785ea99f7d526d,apache/cassandra,True,False
715f084ca08ad48174ab19a699a0ac77f80b68cd,apache/spark,False,True
716d832098b47ec19c6f5c675eb461d3ba96f60a,apache/flink,True,False
716f02e9ae71d9f3f55260042f1dbdbb26dea800,apache/cassandra,True,False
7170aa505c64a73a3b2e4c770167e905b34ac5e8,apache/groovy,True,False
7171b7a2c621c2a0b4f876bef23e4f1ebc5332b0,apache/cassandra,False,True
7173774d0cd2b9d138587759d324e6633c24b6bd,apache/flink,False,True
7177b0756b088140cefb72c917acd60de4a51ce9,apache/camel,True,False
717b221cca79cb8a1603e9dcf7f0bb50e215ac41,apache/spark,True,False
717d54c826577fa0e1bb6c9a0e791ac15d040da9,apache/flink,True,False
717f8812d8aa4c8a813e4ff1c3d36127ec1d87b8,apache/flink,True,False
71836d95a13dfbee2e152c0a071488bf0d7d0802,apache/ignite,True,False
7186000367df5a994e0270690a95ca49fa7b23a0,apache/hadoop-hdfs,True,False
71886657f89f64b289c6f426bd9f557ed0e53590,apache/hadoop-mapreduce,True,False
7188a3bd3d77cc565fb5c16670c31b48bc7ba6bc,apache/hbase,True,False
718a925aff598a2bc6e0454d9e7f64232f2994f9,apache/groovy,True,False
718b65e6aeae12e814864ed05ece5180bd310fbe,apache/cassandra,True,False
718b6bad2d698b76be6906d51da13626e9f3890e,apache/spark,True,False
718cf78b626d45e29f02e0ba8e50ecc1d0f27676,apache/ignite,True,False
718dda1144629d824f4bdb8ff73fbd531a22723a,apache/kafka,True,False
718f6e4e372affd60522cb26eb02c95b7637e65d,apache/flink,True,False
719103b649c1c5459683a8ffd1c013664f1ffbb6,apache/cassandra,True,False
71989813100ed91620ec18989cd2d0b1b7c8a9df,apache/zookeeper,False,True
7199037d23e6a9115c6b085fb03a3633c73f863d,apache/ignite,True,False
719a30b11a7fddc5f8e5318064d8fb9ef5eab7cb,apache/hbase,True,False
719d57bf46765121550831189591fd420d2b078d,apache/hadoop-hdfs,True,False
719df99c05a4e0bc62a7cad6d22c8dbe5d92bde0,apache/hadoop-hdfs,False,True
71a138cd0e0a14e8426f97877e3b52a562bbd02c,apache/spark,True,False
71a81b6257c0000475ad62eb69292a20d45d269c,apache/hadoop-hdfs,True,False
71ad9ceadee77cf6729db6582980038564ef2dea,apache/ignite,True,False
71adac9671684bf11a9d5b61f00fa03dde87edd5,apache/zookeeper,False,True
71af030b46a89aaa9a87f18f56b9e1f1cd8ce2e7,apache/spark,True,False
71b1c4a63187f746c0caecc41bc07b42dedd3488,apache/cassandra,True,False
71b2bd15d2957e04eae8cc650a6b48b75deabe58,apache/cassandra,True,False
71be1413a25f9cdfbbecb23c79ba85535d8f5346,apache/groovy,False,True
71bf2f570861daae53b24bfcf1d06aedb85311b9,apache/flink,True,False
71bf8cbb1b5d55f648a7f1953b6242388f4e32a6,apache/hive,True,False
71c1af84a1c4f285842dfd5c85fc99ffc4bfca26,apache/zeppelin,True,False
71c2f7317534c6424ae4f3dcc079d76972c2180b,apache/hadoop-mapreduce,True,False
71c36445b85688fda6c4e7c4cca72d75bd07425f,apache/hive,True,True
71c3cd2781d36e0a03d022a38cc4503d343f7ff8,apache/flink,True,False
71c49878c3669f19f900ec1ffe7652c91ce15d38,apache/hive,True,False
71c69391c6347afd4fb85f5de0168e6b97a31ff6,apache/ignite,True,False
71cc17bfa7ff32f820742fdc2c45237b624c5370,apache/spark,False,True
71d130521605cb7dcdb80fb18748ffcd87294ed5,apache/zeppelin,True,True
71d1c907dec446db566b19f912159fd8f46deb7d,apache/spark,True,False
71d4ed271bcbddb154643bd44297ed77190e75cf,apache/spark,True,False
71d4f66d7215bd037d9ebb5e78af79ed649c3f27,apache/cassandra,True,False
71db7079343955a36753a88a17a38dae34a22a3b,apache/ignite,True,False
71de367c5e80ea76d1e8d21f0216cd6b879dcee5,apache/hadoop-hdfs,True,False
71e646abf0cb9161004ca84e547d853d9cdb6a65,apache/camel,True,False
71e85f5e842687c040f9ee69b9073fc285113541,apache/kafka,True,False
71e8db15fb9d31c751221b03b469da6b3e01dc99,apache/hbase,True,False
71eccd5b44bd1212f8fc8740bc99f6aba9d3b846,apache/camel,True,False
71f44060726d4075dee3620d72db5ae1e3d6cd07,apache/cassandra,False,True
71f4496bf1fba8aac4e740798f5660ce13c4214e,apache/ignite,True,False
71f8cd8430cc714106e3b0ff597a73320e27507c,apache/hive,True,False
71ff900901ecb5a6ada8b930ed1e259b7c003031,apache/camel,True,False
720423c1a45bb84c9d124d492815902c1f87ee47,apache/groovy,True,False
720537aab99229309fb7b00c3f6006f0fea4a779,apache/zeppelin,True,False
72057c6971abf40e2d1a545c4b511be84a4eb69f,apache/cassandra,True,False
720755603a59c5cdb0a3785ea7547ee4a6ac1f6d,apache/mesos,False,True
720a3e2873397fa535c4a98aa2aedee4ce416753,apache/camel,True,False
720a97479497345c7b966b727335c9845aa96bfc,apache/hbase,False,True
720c49a277e8d609b271cf94c3b75dee46f9da16,apache/cassandra,True,False
720f2a88154653a13892b36997129d3f77fc9702,apache/hbase,False,True
7219471081ab5f65ad7ae3b2deeb3c1659922102,apache/hbase,False,True
721ced28b522cc00b45ca7fa32a99e80ad3de2f7,apache/spark,True,False
721dee15fa8277ebe12fb445a2627547cf94901c,apache/hive,True,False
7224d4360906a6952d7acb489ba1117e71e14d6c,apache/hive,False,True
7226e1906796e1755dcb5c66fe8359f91e443afd,apache/spark,True,False
722719f2a2a357962b13beffc8f52ca3031e9926,apache/flink,True,False
7227c27fe84fe9ca8f6ed1db7151fb96bd58de46,apache/hbase,False,True
72288fd67edc00f56e2e47eab2ef58fe4ff8c177,apache/spark,False,True
722ba9409a44a35d287aac803813f508cff2420a,apache/zookeeper,True,False
722bb1d24faa322bb7118feb82c7c6e0698de665,apache/ignite,False,True
722d99ad0e03ca8aa413a97a26c546ed4232fbb1,apache/groovy,False,True
72348dfff3b84ffa55bce622de72eb489f08c56b,apache/camel,True,False
7237685136acd5a5d4cc6d6c7edb703b98924279,apache/hive,True,False
723a2de83af69756d0e71b3df74bea7dd8b133ff,apache/hive,False,True
723b4ef7f923780275e08bbbd1201efd0248a675,apache/hive,True,False
723ca8ccf2696abf2413f3b0475ebf9471b3f58c,apache/hive,True,False
723facfa408f469891e67084bdafa18841a0cf64,apache/hadoop-mapreduce,False,True
72406e940a4cdf2d1422fc00fec942b62d84a913,apache/hadoop-hdfs,True,False
7240c7adf2f7dabb9a3f7ea54279d31ea441b45b,apache/flink,True,False
7245829a068b797ccb77c1337113c0702bc838d5,apache/hbase,False,True
724857c3636e923037ea02131b05e03a8c7ca520,apache/flink,True,False
72485f3112832a6a32f912d59ecf303a0c7e919a,apache/hadoop-hdfs,True,False
724b31930718eea606dfe6d95eda7385209caa5f,apache/hive,True,False
724ba118f87aed5cab0af95afd4425c21688a223,apache/ignite,True,False
724bb8635144dd16fc18cf95a78db6c3d5d1c468,apache/hadoop-hdfs,True,False
724d1a0984c4ed3589ce390bfc93c0bc1c0f52d1,apache/zookeeper,True,False
724d8873b044dec9ee892f1281958aa6f64e8866,apache/groovy,True,False
724e71f63b35695482642ed7aedacd70d08e6cb1,apache/hadoop-hdfs,True,False
724f21734316343873386a14059a347067d65a10,apache/hadoop-mapreduce,True,False
724ff18d952da01d1daaca4cabaad665d0cbb26b,apache/hive,True,False
7251c9559805d83423ca5ddbe4f955ce668c3d9a,apache/cassandra,True,False
7253a45c071b1f679baf6cf9187098f149c73942,apache/hive,True,False
72544d6f2a72b9e44e0a32de1fb379e3342be5c3,apache/spark,True,False
7254695525f698787c8d4b641ececfaa0eaaf31b,apache/hive,False,True
72548aca3e6962d51239aec6c2d8bc11ee4bcadd,apache/cassandra,True,False
72560a566e6def31187e4f24d8376fad0d01518a,apache/hive,True,False
7256e5752084118fc1530eb1893ffab8ba733e0c,apache/ignite,False,True
725925cf2120e998651f7d1406fdb34fc2405b9f,apache/spark,True,False
725a766b12e8d618649e875811de8fa31c6cc3dd,apache/hive,True,False
72601f783e24217734a3923c6318e12a0f600d0f,apache/kafka,True,False
726bd103a6749409a33a61a724305fe85a344bc8,apache/camel,True,False
726f822774b44eb0a68d29f2ad147dd7cc497638,apache/hbase,True,False
7276cd2a563b3159e7bba0c1d74b2ec1b505913e,apache/hive,True,False
7278e875bd57712a3a5c6069eac491834684c3bf,apache/flink,False,True
72790dc8e34826b39ac696b03025ae6b7b6beb2b,apache/cassandra,True,False
727a3dfcda43972b5947b8351223506e2bdfb4c0,apache/hive,True,False
727cb25bcc29481d6b744abef1ca091e64b5f91f,apache/spark,True,False
7282de39f7b7cef1ca85f21771f2401a4a67eaec,apache/kafka,False,True
72855c584e53173471c44a284ef2e839b6f31564,apache/hbase,True,False
72869883f12b6e0a4e5aad79c0ac2cfdb4d83f09,apache/spark,True,False
728a5261e40e75b9f2d6a12f03aed34a09b7c4c5,apache/flink,True,False
728b385083616533c3825375e639117115aa6489,apache/hive,True,False
7290abd198d6c63f1109094cf237d9c84f617f7d,apache/cassandra,True,False
72967128ca7c77a4e72307ff61a686a77228c3e3,apache/flink,True,False
729952a5efce755387c76cdf29280ee6f49fdb72,apache/spark,True,False
7299961657b5591a3257b21e40f3047db27f221c,apache/spark,True,False
729ce3703257aa34c00c5c8253e6971faf6a0c8d,apache/spark,True,False
729fb43081a047bb2d7ee66adaaaea49a3892682,apache/camel,True,False
72a3f649e4db2b1cc18a8e203c321cc1832435e4,apache/hadoop-hdfs,False,True
72a48a1333f6c01c46cd244439198ccce3f941ac,apache/hbase,True,False
72a6cff6e883320a6ceec88e41b42ca15dff1e2e,apache/cassandra,True,False
72a6e7a57a63aba69f26c84bf68a5fb213d2a521,apache/spark,True,False
72ae01a0366ee70cf8d70a02352724d56c034322,apache/camel,False,True
72ae371e7a6695f45f0d9cea5ae9aae83941d360,apache/hadoop-hdfs,False,True
72af08fd40eb035f4dc2dc1447bcac707cd4a8e5,apache/hadoop-mapreduce,True,False
72b36e1d9aa6b10508b6d87a02fbf7d4ead2d2a2,apache/hbase,False,True
72b5dc980b64fee10c886c37adcd0e878f889d91,apache/flink,True,False
72b80f7f857e2b4aeb168b1c126bff6ce5aa8341,apache/groovy,False,True
72bd9151aefc463397a2b2f064d5b5c204bc21e8,apache/hive,True,True
72c1d68b4ab6acb3f85971e10947caabb4bd846d,apache/spark,True,False
72c3d27bf6465dd84b99759476acb12eced33196,apache/hbase,True,False
72c5d61f536e547c0c301855c221cc1ede6605f4,apache/hive,True,False
72c89e6f3cfec3bc46048680a330c1cc65adc1dc,apache/hbase,True,False
72cb7d97ccd5a959d30b2c84008d27e6c7597fc1,apache/hbase,True,False
72cea13e4d968fad86be733c1f1aa65aafbb1fc4,apache/hive,True,False
72cfb13987bab07461266905930f84619b3a0068,apache/spark,True,False
72d05eb83cb68b7ed169320c477b7a8dccfac396,apache/groovy,True,False
72d150c271d2b206148fd0917a0def263445121b,apache/spark,True,False
72d34e6594371112bb4e9835817b382bd4161a6d,apache/hadoop-mapreduce,True,False
72d6ea5d1d772594d9ef4c567b2011024268475b,apache/ignite,True,False
72d855549aacde2be3973221c9ec190b74fff1bc,apache/hbase,True,False
72ddb74700b5abdd8474130f9061b43d0ea68bd6,apache/hbase,True,False
72ddbced0c8fdc280928cc6a331069cfa8ffc66a,apache/hbase,True,False
72dfce40b76f31cdf54959577977a33a0082a7bb,apache/flink,True,False
72e18efd15af749bde12fe71f923d94889c01fca,apache/camel,True,False
72e8d22668b3d600c7eea58d5b2a87e2c3fa325a,apache/mesos,False,True
72e9021eaf26f31a82120505f8b764b18fbe8d48,apache/spark,True,False
72e9ec7a451d9fd1379e9d5ec0e8bfb7b31db500,apache/hadoop-mapreduce,False,True
72ea56da8e383c61c6f18eeefef03b9af00f5158,apache/spark,True,False
72eacc89f33d3dd91242f73d2c326ac6273b08ea,apache/hbase,False,True
72ecfd095062ad61c073f9b97bf3c47644575d60,apache/spark,True,False
72edc7e958271cedb01932880550cfc2c0631204,apache/spark,False,True
72eebad43d5aaf4bbd29532eedc2a793fc3ee9d5,apache/kafka,True,False
72f258cbdd2b5b59a35df8b45e6da6364cd8c915,apache/zookeeper,True,False
72f2e2455e25e04254d507522985b45116c675cb,apache/hive,True,False
72f39840a3f37e4c09f800d48c7cccd1598cfb0e,apache/groovy,True,False
72f56d1fb0a7acf199f5d865cb51d7fa33bbb824,apache/flink,False,True
72f8228ada76898c0bf168e5db8788dc35f7f4ed,apache/flink,True,False
72f9a6c6a753123948153ee9f2e91ece70c2f71c,apache/flink,True,False
72f9c1f089262a77c101665b51df5551b77fc59a,apache/hive,True,False
72faeea4fc0da06c63bac815acc0ea9eda1bb36b,apache/hadoop-hdfs,True,False
72fb517469e42963b3b92383a2f80e0eba0cdcd5,apache/hadoop-mapreduce,True,False
72fb816b814ee931d8a2c93e1dddcb9478f3674a,apache/hive,False,True
72fd15c784ad6f5e29e73eb06c565694d52c2c4c,apache/flink,True,False
72fdb1517fe11dfc1be82076f5544077bf9ec829,apache/ignite,True,False
73066dc9580ecb0acd46e323385c985fc33d1063,apache/hadoop-hdfs,True,False
730a37651d858d7d21e7ff1ccf56a303924e42ac,apache/groovy,True,False
730a40401c81e18fe773ac41012125184f776a04,apache/hive,True,False
730bc746f9ac6e045e94dc2bc622b16de0159b4b,apache/hadoop-hdfs,True,False
730eed71ef3f718d61f85d5e94b1060844ca56db,apache/flink,True,False
730f9930a48259f34e48404aee51e8d641cc3d36,apache/hadoop-hdfs,True,False
7311dcbc5363d59dd0a0de86518dd12a7b259ca4,apache/kafka,True,False
73137c2c621a8e56fe76f8f4f70c812392e1964e,apache/flink,True,False
731462a04f8e33ac507ad19b4270c783a012a33e,apache/spark,False,True
73161c1b1843061639d79dec67ce1dfa4b57c682,apache/cassandra,True,False
73161e54caaab9506951cfc1c91fdc0cc27663e2,apache/mesos,True,False
7316f1813954414e1b858f7867c5a9b2724d67e7,apache/cassandra,True,False
73183e6b975ea3817fad83a4cf779c6c545f652d,apache/hbase,True,False
73184b2200710cc85ddad57382a79f1568de2905,apache/camel,True,False
731e2f6541793b476e43d52315169c7425e056e9,apache/hbase,True,False
731e97663570510aca81fe183ef455d3ce342d43,apache/hive,False,True
731f56f309914e3fc7c22c8ef1c8cb9dd40d42c1,apache/spark,True,False
7322f8238bb53efbac2a078585c4582cb1fc5e4a,apache/cassandra,True,False
732333d78e46ee23025d81ca9fbe6d1e13e9f253,apache/spark,True,False
7324b9c1703e4673a98c8edb3f09465d0ea9cdfe,apache/flink,True,False
732abda9ed471ae7c8b80da7676838709ed3dc2b,apache/ignite,False,True
732d82b4d4f66f5ae45c7eb24912d612f4505c17,apache/cassandra,True,False
732e934f68dcd2b80571319eeae0249ab0a780d6,apache/hive,True,False
7331e5d15d879f8f9b26510eac07256ab89d584c,apache/groovy,True,True
7334222a71d522f2e99ee84622c672a4c5636e1f,apache/kafka,True,False
73348012d4ce6c9db85dfb48d51026efe5051c73,apache/spark,True,False
73371101e9edd16f2823ce8af0b27283e3ed3264,apache/flink,True,False
7338445ac9c1a2343fd41cdd20785de07b727796,apache/ignite,False,True
733d1ee6427cef1042f6c2f864caef81c1a5d32f,apache/cassandra,False,True
7340cffc70d7ac77250e8d33232988927762d154,apache/camel,True,False
7340d60c6f7856ebb39808941149eb6db8a71a23,apache/camel,True,False
7341de0d48a4f9d11e13e3cd47c8fb2c3ab9d23e,apache/spark,False,True
7349e290128b9369c0c0ea37a090e5279de6e7b5,apache/groovy,False,True
734afce69cc1877f7aba7d112b0d0305060fcbba,apache/camel,True,False
734b5c38e1ea4e251c341c787ac863d2af66dc47,apache/hive,True,False
734c6af0dde82310d7ca1c586935274fe661d040,apache/spark,False,True
734d54c1a8950446e68098f62d8964e02ecc2890,apache/hadoop-hdfs,True,False
7352623227381aa75e6c8b1a0de406d8e3936a87,apache/hive,True,False
73565b7f679c281f83a5df11e662b0f27cb1e55d,apache/kafka,True,False
73569852bf41c8d5a6bd7efca7d64593c0e41926,apache/camel,True,False
7357b0ce9fb4ae0700538c167edbf2c320783490,apache/hbase,True,False
7359dc32d3781d5318efee4cf6185616c7c00c18,apache/hadoop-mapreduce,True,False
7359ffe2ec9ffe755a5f52739a05c91c79d46dd6,apache/flink,True,False
735b5141f14bc56a0c88d792b8413bcad42f0ce3,apache/flink,True,False
735c951a09f71512cf7be834802d1e88567ca9ae,apache/spark,True,False
735fe2002995f8628a3c83ebbe8ee4a836a411bd,apache/hbase,True,False
7363d400a89a89000a66c0bb4a68c4177914517e,apache/hive,False,True
73643e51984fe66c8790b5c9e01ee756bdb0ec38,apache/camel,False,True
7368cfda3833bd2e38d644e04bdf4be60253148a,apache/hive,False,True
736b1860ab7f64de13419c6385534892b1542c1d,apache/hadoop-hdfs,True,False
736ceab2f58fb9ab5907c5b5110bd44384038e6b,apache/hadoop-hdfs,False,True
736d2e861f396532bdc6c2a4f1410aeae8c36ec6,apache/hive,True,False
73703a15c5006ddca166a458dcde72e17c91de4a,apache/kafka,True,False
73727e534a8590d233255db780b6eb8784ce8beb,apache/hbase,True,False
7374e9b5ab08c1f1e612bf72293ea14c959b0c3c,apache/cassandra,True,False
73781a9a497de99d8cf2088d804173a11a3982f0,apache/cassandra,True,False
7379d522b3752a9459d8351fd3d8a970426047b4,apache/groovy,True,False
737bad02d4cf879fa7d20b7c0e083d9dc59f604c,apache/hadoop-hdfs,True,False
737bbe1f326ca1a43184dde7e544b67be546cc5e,apache/groovy,True,False
737df8b67b972155b12ed615e23f3f1e8e4e9ca9,apache/hadoop-hdfs,True,False
7381884e852962e919e852e264fee504acf4e757,apache/hadoop-hdfs,True,False
7385c84e0b8736856e84e8df4f5becdbe1840096,apache/hive,True,False
7385e86b5941f62e317604b10f6ed19d77aaf437,apache/mesos,False,True
73862a1eb9744c3c32458c9c6f6431c23783786a,apache/spark,False,True
7388ad94d717784a1837ac5a4a9b53219892d080,apache/spark,True,False
738b4cc548ca48c010b682b8bc19a2f7e1947cfe,apache/spark,True,False
738c10e211f851f4ced7b4e6b2f2368b3885f734,apache/zeppelin,True,False
738e553a8b089528fbdb9559df7f0f391ed53d34,apache/ignite,True,False
738f134bf4bf07bafb17e7066cf1a36e315872c2,apache/spark,True,False
738f353988dbf02704bd63f5e35d94402c59ed79,apache/spark,True,False
7390a7c6e72da45ec9796c77a93e1cdc4b4cd4f9,apache/hive,False,True
7394e7adeb03df159978f1d10061d9ec6a913968,apache/spark,True,False
73953546ebcbe8c42d9aabbcd28fc979a9622257,apache/mesos,False,True
73957372c56d60be91af39f3fd4cab9881d590e3,apache/camel,True,False
739848602dc01b4f4d1893bf3aa38f5ddcf13267,apache/cassandra,True,False
739933cee19f07bff4470d9479f016cfe3e5942c,apache/camel,True,False
739ac3af32dd74ed735dbc3f942abaa1c293e1cb,apache/hive,True,False
739acd6e145aadec5ac9ab42ff182c9c013707de,apache/hadoop-mapreduce,False,True
739f4381769e5d1220323e56fd772d7b310f07e5,apache/hbase,True,False
739f688f5a0b2b5e080330ff5c5856e52ad46f3a,apache/hadoop-mapreduce,True,False
73a4b4685c61068986e597c1a9adb8641d4de793,apache/cassandra,True,False
73ab7f141c205df277c6ac19252e590d6806c41f,apache/spark,True,False
73af891141f453d607104e28d3a0e0a3438a409b,apache/flink,False,True
73b56a3c6c5c590219b42884c8bbe88b0a236987,apache/spark,False,True
73b72a048f70c275051747d13dc948845f4cef17,apache/hadoop-hdfs,False,True
73b7ae0019d387407375f3865e263225c986a6ce,apache/kafka,True,False
73b888db1a504b17fcd8250073f987cd6973f49c,apache/cassandra,False,True
73bed408fbb47dfc28063afa3898c27fbdec7735,apache/spark,True,False
73c0f0a6ce5a9b4390483628775130e688547583,apache/groovy,True,False
73c225a071cb4f77956f7f60ba1985b474028ecd,apache/hbase,False,True
73c2db5cb55dce46ed98564cbf9a8842f09bb413,apache/ignite,False,True
73c962831c5ce8ee47742d9951fec7c38e691c2f,apache/mesos,False,True
73ccccf4c550860158a8b54377cbc1dff0a8bdae,apache/hbase,False,True
73ced656444385b5828fb677506920a75cd5e314,apache/groovy,True,False
73d57754dd23d84331c10355338a4240b3ac5fee,apache/spark,True,False
73d69c6157515c28479fc78f224c8065d0c00abc,apache/hbase,False,True
73d92b00b9a6f5dfc2f8116447d17b381cd74f80,apache/spark,True,False
73db132bf503341c7a5cf9409351c282a8464175,apache/spark,True,False
73de04c03f60567c8d3f8f1f83e72bc18368ffc4,apache/camel,True,False
73dedb589d06f7c7a525cc4f07721a77f480c434,apache/spark,True,False
73e102a58d01b27bc6208bbfbde2d12f0deba1f4,apache/zookeeper,True,False
73e4d0ecfd38f5738a9def23ec877b308a409353,apache/flink,True,False
73e65ca4e9dc20a7fa37c7d5226448393ba8ba76,apache/hive,False,True
73e75fa6d9f2236caf1a9e5284e8d50a88d4974f,apache/groovy,True,False
73e945670270de187be337037f75577ccc1a770b,apache/hbase,False,True
73eb7200cd3cb64f4ac4c829bc56daab30aa9b79,apache/groovy,False,True
73ec33856d0ee2ac1e058c6f7e1ccffa4476fbc0,apache/hbase,True,False
73ecd7a1797a023039fea365a08dbdba4171d10b,apache/kafka,True,False
73ee73945e369a862480ef4ac64e55c797bd7d90,apache/spark,True,False
73ee8a138fb8574783edcce9f78bae831e81372d,apache/hive,True,False
73f1e485936918817386e344adebc9a721eaa5fa,apache/zeppelin,True,False
73f2092b7351b9cc13d0e12bc4ade6c470934ee8,apache/hadoop-hdfs,True,False
73f40a49ef74a1e7f7151f7afe0612630b668dbe,apache/hive,True,False
73f69d8a015f0d3095f6b037c2b75c065a454013,apache/camel,False,True
73fd247c7649919350ecfd16806af57ffe554649,apache/hadoop-mapreduce,True,False
7405e8f6a1726ea42345b59f0c5b3078465c590a,apache/cassandra,True,False
7407076d3990752eb5fa4072cd036efd2f656cbc,apache/flink,True,False
7407d5cd0f97b394881a9ebdd25c61f55e5c271a,apache/hadoop-mapreduce,False,True
7409c4ff9ddd8a83c6a7a6c746f4cfc36a410a94,apache/hbase,True,False
740a56862ba82aeb4206edf71ce83dc4475e322a,apache/spark,True,False
740ae7c25684d52d531b98aca4a0dd3c939d0bd6,apache/groovy,True,False
740b0b2bdb37154857363c1d94ec88d867bd8b65,apache/ignite,True,False
740bacc934430a9d09e0b4b690a7a0b61fb7a299,apache/hive,True,False
740de1892beb2f597a2f21f85bcd281359a740b9,apache/flink,True,False
740f4cb97a4d5ec498f6e91d91ee7e75ad1c52c2,apache/hadoop-mapreduce,True,False
74141aaa4aad59c6839e4e46e8377628b0a6cfe3,apache/zookeeper,True,False
741789bff63a60afbea68edc319e991c55c52afa,apache/hive,False,True
74182010a4916c5b03ec74c54c21d89bcab36723,apache/spark,True,False
741924393379923efbdb0a98d1be84bece75f659,apache/camel,True,False
741a29f98945538a475579ccc974cd42c1613be4,apache/spark,True,False
741c616ce95df93fac5c5cf4aebcf8bc3cc9a0f5,apache/cassandra,False,True
741cb761c5239297029a446518c332f6c4ed08f6,apache/kafka,True,False
74294307c90b8f0b0016a9d16381dd30345de31d,apache/hive,True,False
742d70cb203b079751153941af240452a1490561,apache/zeppelin,True,False
742e7093eca8865225c29bacf4344f2e89bfea41,apache/spark,False,True
742f6b94125e52684818a47f1cc48d3234307278,apache/camel,True,False
742f9d13550db8ee014014f1763a1fe62cbecc1b,apache/hive,True,False
742f9d90c00f823ad7fea7e79702fcf238fa5721,apache/hadoop-mapreduce,False,True
7432e7ded44cc0014590d229827546f5d8f93868,apache/spark,True,False
74347c22fa2ffcd618f2c57f1e8cd3cdb08f2190,apache/zeppelin,False,True
7434c44b16765a49168c8f5cb01a3d0b817d158b,apache/hadoop-hdfs,True,False
743607af5aa625a19377688709870b021014dee2,apache/kafka,True,False
743a5b78e3bce26482c6bcd71208e422fa178cf9,apache/hadoop-mapreduce,True,False
743a99f2dbc9a27e19f92ff3551937d90dba2e89,apache/hadoop-hdfs,True,False
743ac37382113f526d706a7cb65340d1f8880897,apache/kafka,True,False
743d16138e8817164f82026b4ef26fbd02c204bd,apache/hbase,True,False
743d846b9e1802bd4f020adf9f180b4cde2ab761,apache/hbase,True,True
743e2fbed972682dcea7894a6de8d038cf2cdaf0,apache/hbase,False,True
74405b75d363a9f15051a792ee7524e34e20ac8d,apache/hive,True,False
7440a8aa374a3a1d4eb2b6dd8d4db184bff5ade0,apache/hadoop-mapreduce,True,False
744248c131d344e5ddab3cfe032aad919dc0de0f,apache/hbase,True,False
74459de4dd1b9e55e502f2b7296bc2fcaca365fa,apache/cassandra,True,False
744e66fc3e39a0f689ae262271fc53c7fa349c04,apache/flink,True,False
744f03e700b0e3a7c2a92e92edc79d2374c19023,apache/spark,True,False
7453ab0243dc04db1b586b0e5f588f9cdc9f72dd,apache/spark,True,False
745d04be59accf80feda0ad38efcc74ba362f2ca,apache/hadoop-hdfs,True,False
745e496c59cfece2fcd6120ecc366dcab07b293a,apache/spark,True,False
745fb44accae3f9f5859c9e73e5caeef4bb1beb5,apache/cassandra,True,False
74639abfeaf0342d14cb6b5ee84d2f1f959a4701,apache/hive,True,False
7463a88be6eecf14ba0a87048a975a06b03b928b,apache/spark,True,False
7463d672a4bdb34f5a2cad0b788325d761cf1f42,apache/hive,True,False
7465973068f45a78d66394cad7c0858bfeda1b46,apache/hbase,True,False
7466be2871b43c98d1699a4f393fb1aaa5cc6769,apache/ignite,False,True
7467b52ed07f174d93dfc4cb544dc4b69a2c2826,apache/spark,True,False
74697f231772a556884feaf1c986631d02a9ae4e,apache/hadoop-mapreduce,True,False
7469c17cb9004873101622ca4cc19f95b8d79642,apache/flink,False,True
7470e44354b97a0320c35eccb80342affa654714,apache/flink,False,True
74748ec62570f92d57dbad3ba4cca47402990db5,apache/hadoop-mapreduce,True,False
7475a9655cd23dbf667e9543cf0818243e59f998,apache/spark,True,False
7475e836dc2bdd29142eaf210262fba354b745ed,apache/hadoop-mapreduce,True,False
7477c5b57e3201a7c2f9d256e845c7328537ac7f,apache/flink,True,False
747d000808bc9d93d9ee54b751f4bff84a9042f9,apache/hbase,False,True
7487278bafb3f11ab038c165464bf3102589dc90,apache/hbase,True,False
748eba1b5363aeb9e64d379b9b25d5d997bec7ad,apache/flink,True,False
749bec004db0bfbff8941747d71ed450633c5df1,apache/hadoop-hdfs,False,True
749dd29935f319b062051141e150eed7a1a5f298,apache/flink,True,False
749e27a92a74e36152c21981a1cf7adcb92f3e4a,apache/hive,True,False
749e831060381a8ae4775630efb72d5cd040652f,apache/hive,True,False
74a2191aae7e0d987ca4d288e9c37d46027a7ec1,apache/hadoop-mapreduce,False,True
74a432d3a39ee6fe16889b76d9729926299d5492,apache/spark,True,False
74a61e059c71843c52f4e6b7d2284e83ec329d84,apache/hive,True,False
